Date,Close,Volume
396,12.877,1013462.0
397,12.947,1238303.0
398,12.856,772826.0
399,12.735,1707280.0
400,12.766,1986103.0
401,13.028,2642599.0
402,12.897,1822720.0
403,12.947,1255325.0
404,12.998,2352920.0
405,13.371,21627764.0
406,13.31,25664858.0
407,13.068,10885179.0
408,12.998,2648975.0
409,12.866,4467618.0
410,12.766,2785723.0
411,12.311,6500422.0
412,12.19,4494568.0
413,12.2,1983569.0
414,12.291,2067001.0
415,12.009,2505391.0
416,12.15,1955071.0
417,12.211,999432.0
418,12.372,2415353.0
419,12.271,4078860.0
420,12.18,2357892.0
421,12.009,2703298.0
422,11.706,3501322.0
423,11.918,2583102.0
424,11.817,1049205.0
425,11.857,1079445.0
426,11.817,756273.0
427,12.241,2322707.0
428,12.372,4198624.0
429,12.261,1609747.0
430,12.281,1541994.0
431,11.908,2890572.0
432,11.777,1821413.0
433,11.514,3129616.0
434,11.454,3303286.0
435,11.282,1957153.0
436,11.333,2328599.0
437,11.211,1488783.0
438,11.05,4528477.0
439,11.05,0.0
440,10.303,4027432.0
441,10.233,4238063.0
442,10.212,1553363.0
443,9.819,1948742.0
444,9.718,3417771.0
445,10.303,4640501.0
446,10.434,11159198.0
447,10.434,0.0
448,10.273,4635837.0
449,10.273,3291169.0
450,10.263,1923289.0
451,10.223,845990.0
452,10.142,1276731.0
453,9.849,1849673.0
454,9.778,1780324.0
455,9.859,1739872.0
456,10.081,2235632.0
457,10.192,2785141.0
458,10.293,2045437.0
459,10.253,2855881.0
460,10.172,2276684.0
461,10.455,4800482.0
462,10.495,3819943.0
463,10.404,1374852.0
464,10.263,1846458.0
465,9.869,2969677.0
466,9.93,1793211.0
467,9.708,2214332.0
468,9.546,1855418.0
469,9.516,1752613.0
470,9.496,1117977.0
471,9.778,2526424.0
472,9.738,2450422.0
473,10.202,5322510.0
474,10.475,11856647.0
475,10.253,6682632.0
476,10.283,2513573.0
477,10.798,9586686.0
478,10.747,9719147.0
479,11.03,10839236.0
480,10.959,9243436.0
481,11.403,20666490.0
482,11.302,8122289.0
483,11.363,7961747.0
484,11.262,9649131.0
485,11.222,5244629.0
486,11.272,4561290.0
487,11.423,7775250.0
488,11.666,13509854.0
489,11.403,2719038.0
490,11.423,2452566.0
491,11.514,2974698.0
492,12.665,66396912.0
493,13.21,124207544.0
494,12.988,36168024.0
495,12.917,15349488.0
496,12.927,15566071.0
497,12.675,11793611.0
498,12.16,19451948.0
499,12.079,9301645.0
500,12.322,11316858.0
501,12.443,9400970.0
502,12.311,5530964.0
503,12.544,18939150.0
504,12.503,6780270.0
505,12.523,5007405.0
506,12.322,5138749.0
507,12.009,11382628.0
508,11.968,6394138.0
509,11.575,6068624.0
510,11.615,4979600.0
511,11.746,4164682.0
512,11.433,6615422.0
513,11.565,7113368.0
514,11.413,4707139.0
515,11.444,6987457.0
516,11.817,18161438.0
517,11.726,5056415.0
518,11.857,4830754.0
519,11.746,2708839.0
520,11.645,5509897.0
521,11.464,2376846.0
522,11.746,5114563.0
523,11.706,5128923.0
524,11.726,3512955.0
525,11.867,7155154.0
526,11.807,3863460.0
527,11.686,2611969.0
528,11.797,2925527.0
529,11.373,5873882.0
530,11.413,4679294.0
531,11.242,12590891.0
532,11.272,13501830.0
533,11.232,8458614.0
534,12.019,27561590.0
535,11.948,15958968.0
536,12.019,19035228.0
537,12.291,14549917.0
538,12.009,9209754.0
539,11.565,6714416.0
540,11.928,10324874.0
541,11.605,5588011.0
542,11.211,8160034.0
543,11.151,3892138.0
544,11.262,7860677.0
545,10.808,4976745.0
546,10.727,5894893.0
547,10.667,2769284.0
548,10.051,7156965.0
549,10.263,3934842.0
550,11.211,18806014.0
551,10.899,6361198.0
552,11.03,3815041.0
553,10.848,2633888.0
554,11.01,3806970.0
555,11.01,3077023.0
556,11.464,15531542.0
557,11.433,7599468.0
558,11.504,5424211.0
559,11.222,4399041.0
560,11.666,11703647.0
561,11.666,0.0
562,12.13,21028226.0
563,12.059,13741133.0
564,12.211,13179302.0
565,12.352,17593008.0
566,12.352,0.0
567,11.938,15712967.0
568,11.964,3638690.0
569,12.061,4052024.0
570,12.364,8955982.0
571,12.667,29409774.0
572,12.715,6730006.0
573,12.63,4486244.0
574,12.437,4230659.0
575,12.182,6074825.0
576,12.146,2542269.0
577,12.122,4479730.0
578,12.17,2074744.0
579,11.928,2118889.0
580,12.388,6407060.0
581,12.097,2774057.0
582,12.279,3022213.0
583,12.315,4263707.0
584,12.521,4502835.0
585,12.57,4003186.0
586,12.449,4305255.0
587,12.17,6828345.0
588,12.497,5373857.0
589,12.412,4771083.0
590,12.715,13078578.0
591,12.836,11563200.0
592,13.187,23176624.0
593,13.272,19342508.0
594,13.199,9326894.0
595,13.648,23229656.0
596,13.405,44424160.0
597,13.962,37781560.0
598,13.914,25481886.0
599,14.144,30770994.0
600,13.841,21012380.0
601,13.853,28586834.0
602,13.962,11320444.0
603,14.011,8441474.0
604,13.769,22560298.0
605,13.95,13217854.0
606,14.314,20335086.0
607,14.883,53743736.0
608,14.907,18464460.0
609,14.907,0.0
610,14.895,16609101.0
611,14.483,20471698.0
612,14.58,13335273.0
613,14.665,5388162.0
614,14.314,11391780.0
615,14.495,15665260.0
616,14.774,17859372.0
617,15.028,18275704.0
618,15.125,8083115.0
619,15.089,10386769.0
620,15.052,8334428.0
621,14.459,7439358.0
622,14.132,7867200.0
623,14.277,10294564.0
624,13.757,10738151.0
625,13.696,5106273.0
626,13.902,3938558.0
627,14.217,4114585.0
628,14.241,14568276.0
629,13.974,11662114.0
630,13.999,4453934.0
631,13.926,3904398.0
632,13.648,4457371.0
633,13.284,7099418.0
634,13.49,5672766.0
635,13.393,4670895.0
636,13.405,3238018.0
637,13.43,4270675.0
638,13.49,9293851.0
639,12.957,6342403.0
640,12.921,3548137.0
641,12.957,1715721.0
642,12.764,3087516.0
643,12.764,3807306.0
644,12.957,4272797.0
645,12.606,5261558.0
646,12.461,2025841.0
647,12.122,4746046.0
648,12.097,5740873.0
649,12.097,0.0
650,12.424,7639571.0
651,13.272,9859634.0
652,13.151,8589973.0
653,12.981,5604019.0
654,12.933,4248397.0
655,12.533,3710184.0
656,12.679,2549533.0
657,12.776,4095373.0
658,13.272,11119863.0
659,13.66,14239519.0
660,13.502,8837897.0
661,13.648,5738061.0
662,13.381,5805476.0
663,13.49,4432850.0
664,14.156,35680444.0
665,14.096,10997343.0
666,13.962,13408674.0
667,14.168,9491863.0
668,13.999,22769178.0
669,13.987,9568390.0
670,13.902,7603723.0
671,13.817,7683589.0
672,13.308,11950745.0
673,13.466,8478183.0
674,13.224,3655990.0
675,13.212,5721489.0
676,13.526,3831844.0
677,13.526,2844933.0
678,13.187,2937436.0
679,13.672,9079290.0
680,14.229,27598752.0
681,14.023,15543312.0
682,14.423,14859642.0
683,14.314,28173330.0
684,14.071,13732736.0
685,14.435,31801892.0
686,14.786,36388308.0
687,15.827,92743040.0
688,15.742,41719784.0
689,16.82,96004384.0
690,16.929,70457048.0
691,16.905,27377356.0
692,16.687,30656544.0
693,16.844,18838216.0
694,16.808,20830744.0
695,17.05,54445396.0
696,16.929,15725473.0
697,16.36,20766778.0
698,16.13,27236906.0
699,16.626,36834712.0
700,16.76,20022826.0
701,16.348,38966600.0
702,16.348,0.0
703,17.05,57753952.0
704,16.881,35234952.0
705,17.983,81372632.0
706,17.995,43226088.0
707,17.862,23335734.0
708,17.85,16491358.0
709,17.147,27326002.0
710,17.184,26974970.0
711,17.777,30614212.0
712,18.576,50217008.0
713,18.612,37460212.0
714,18.867,56680196.0
715,19.157,73645288.0
716,20.284,85120720.0
717,20.284,0.0
718,20.284,0.0
719,20.284,0.0
720,19.593,53595320.0
721,20.514,39381540.0
722,19.981,34118072.0
723,21.155,61647916.0
724,20.211,55010424.0
725,20.574,48093404.0
726,19.678,70867184.0
727,19.775,34331156.0
728,20.732,60188684.0
729,20.453,49422160.0
730,20.901,34331556.0
731,20.707,27079624.0
732,20.211,23539398.0
733,20.477,24573428.0
734,20.78,48709292.0
735,20.514,39837052.0
736,20.417,36037132.0
737,20.344,31347826.0
738,19.472,33988040.0
739,19.412,37762456.0
740,19.727,33316234.0
741,18.952,40700252.0
742,19.254,25458420.0
743,19.363,19795818.0
744,18.964,19416724.0
745,18.649,16058846.0
746,18.746,17810320.0
747,19.194,21772568.0
748,18.649,8390066.0
749,18.528,9525342.0
750,19.109,10816349.0
751,19.061,15064637.0
752,19.63,31907674.0
753,20.162,23486524.0
754,20.223,29668474.0
755,20.356,18941154.0
756,19.836,17144020.0
757,19.896,8988435.0
758,19.896,10448522.0
759,19.666,10186713.0
760,19.811,7252726.0
761,20.477,46570856.0
762,20.489,19495776.0
763,20.962,43762660.0
764,20.962,0.0
765,21.059,47426956.0
766,21.155,20501796.0
767,21.095,18199868.0
768,21.543,28730936.0
769,22.597,52561344.0
770,22.56,31463366.0
771,23.25,51706544.0
772,23.117,84201856.0
773,23.807,64826304.0
774,22.548,98794504.0
775,21.604,61671028.0
776,22.148,45942832.0
777,22.161,31113520.0
778,22.221,35475184.0
779,21.955,47038596.0
780,21.482,42790080.0
781,21.616,16489632.0
782,22.669,53550384.0
783,23.008,29558990.0
784,22.488,48388740.0
785,23.008,26628158.0
786,22.173,36061100.0
787,22.161,27338932.0
788,21.301,13068874.0
789,21.434,7141118.0
790,21.7,21395536.0
791,21.664,5842669.0
792,21.47,5745048.0
793,21.422,8255999.0
794,21.616,7443710.0
795,21.676,8726604.0
796,21.507,5014776.0
797,21.821,8255289.0
798,22.5,15635674.0
799,22.185,15415987.0
800,22.415,15740099.0
801,22.802,22165542.0
802,22.802,0.0
803,21.955,20369924.0
804,22.572,13589331.0
805,22.124,11851837.0
806,21.858,10246839.0
807,22.015,5337554.0
808,21.882,6730046.0
809,21.713,10727884.0
810,21.646,21785198.0
811,20.755,20711928.0
812,20.01,15906339.0
813,19.065,16873632.0
814,19.265,9028063.0
815,19.32,8186611.0
816,19.156,5059696.0
817,19.12,5939365.0
818,19.083,5775546.0
819,19.901,36558192.0
820,19.574,12286804.0
821,20.41,21164206.0
822,20.592,29304990.0
823,21.101,25939036.0
824,21.264,30141162.0
825,21.264,20307532.0
826,22.191,26111376.0
827,22.409,26211634.0
828,21.082,67104956.0
829,21.955,40988280.0
830,21.537,24404892.0
831,21.519,11780409.0
832,21.373,10484028.0
833,20.61,14195232.0
834,20.519,8663217.0
835,19.937,19190984.0
836,20.083,34643596.0
837,21.737,85588656.0
838,23.318,90446472.0
839,23.045,68810896.0
840,23.391,41236428.0
841,22.464,58022228.0
842,22.682,21922962.0
843,22.391,15225873.0
844,22.264,21370110.0
845,22.536,31463326.0
846,22.882,31902924.0
847,21.173,65582864.0
848,19.937,57965144.0
849,19.81,23594184.0
850,20.646,28251778.0
851,19.647,35257640.0
852,19.756,19449114.0
853,19.047,28255732.0
854,19.41,13057422.0
855,19.12,16529518.0
856,19.065,11898028.0
857,18.883,14274571.0
858,19.501,29282842.0
859,19.665,21559138.0
860,19.41,32915860.0
861,17.466,47058880.0
862,15.721,80906992.0
863,15.43,16960304.0
864,15.467,15721929.0
865,14.049,42589504.0
866,14.231,25853676.0
867,14.249,15112435.0
868,14.867,22871534.0
869,15.812,72880512.0
870,15.576,28274274.0
871,15.721,29602382.0
872,14.776,40309032.0
873,14.721,19430016.0
874,14.776,9277260.0
875,14.921,17108700.0
876,14.394,15917386.0
877,14.303,13204600.0
878,13.776,12364569.0
879,14.685,26059208.0
880,15.775,62944592.0
881,15.939,41096536.0
882,16.721,69517776.0
883,18.156,78794872.0
884,18.156,94545312.0
885,17.484,60529676.0
886,18.374,46749184.0
887,18.356,148999296.0
888,18.084,50210280.0
889,18.102,39199292.0
890,18.156,25277800.0
891,17.72,29217004.0
892,18.72,33954584.0
893,18.92,65115072.0
894,18.738,30284128.0
895,19.283,39770320.0
896,17.466,51402408.0
897,17.593,31681464.0
898,17.757,21392100.0
899,17.666,28038900.0
900,17.429,27174986.0
901,15.685,77276304.0
902,14.921,62454648.0
903,14.467,60957028.0
904,14.921,38901172.0
905,14.794,36414488.0
906,15.775,84950088.0
907,15.067,45350752.0
908,14.576,31217060.0
909,14.776,16074290.0
910,15.303,23265866.0
911,15.43,76002960.0
912,15.303,17835936.0
913,15.23,14034365.0
914,14.885,17451426.0
915,15.794,41097268.0
916,15.703,73074816.0
917,15.739,23062138.0
918,15.885,18993614.0
919,15.83,22006662.0
920,15.412,21168796.0
921,15.576,11172224.0
922,15.503,15512740.0
923,15.83,21021040.0
924,15.557,18098304.0
925,15.467,15354579.0
926,14.921,25339472.0
927,15.103,7540933.0
928,14.794,11603429.0
929,15.121,9882539.0
930,15.067,7070738.0
931,15.503,42082916.0
932,15.357,21842232.0
933,15.085,10353894.0
934,14.849,9265952.0
935,14.921,4543023.0
936,15.085,8832364.0
937,14.503,13020511.0
938,14.358,6282099.0
939,14.394,5029222.0
940,14.376,7107922.0
941,12.94,34266636.0
942,12.359,39310308.0
943,12.177,15842352.0
944,11.904,8925842.0
945,12.631,20078616.0
946,12.086,11461159.0
947,12.231,7186094.0
948,12.25,3948764.0
949,12.032,9663721.0
950,12.013,7798216.0
951,12.104,5222270.0
952,10.887,32411536.0
953,10.505,13198789.0
954,10.941,18139788.0
955,10.705,8324896.0
956,10.832,9339811.0
957,10.868,5628753.0
958,10.868,0.0
959,11.268,18034520.0
960,11.377,18003572.0
961,11.704,49808708.0
962,11.486,14294791.0
963,11.922,11682774.0
964,11.668,8219416.0
965,11.504,8974228.0
966,11.359,16720591.0
967,11.686,14747745.0
968,11.504,9261600.0
969,11.086,9302878.0
970,10.923,7281835.0
971,11.014,5243510.0
972,10.541,6911543.0
973,10.632,4618521.0
974,11.704,30320786.0
975,11.941,54109308.0
976,12.159,27436794.0
977,12.141,19408858.0
978,12.341,21726266.0
979,11.868,14653202.0
980,12.032,10809178.0
981,12.613,43083192.0
982,12.813,34285788.0
983,12.922,24551684.0
984,13.14,35671844.0
985,12.795,21814138.0
986,12.795,0.0
987,13.013,50590692.0
988,13.231,21330756.0
989,13.74,63848780.0
990,13.758,20359284.0
991,14.013,32153992.0
992,13.958,24350332.0
993,13.286,28453912.0
994,13.467,17750404.0
995,13.104,19774542.0
996,13.177,16819080.0
997,12.722,18312868.0
998,12.54,10208508.0
999,11.85,14628214.0
1000,11.559,9315337.0
1001,11.486,11480465.0
1002,11.977,26682498.0
1003,12.231,16374194.0
1004,12.013,8688999.0
1005,11.741,9240773.0
1006,11.486,5652728.0
1007,10.905,10416475.0
1008,11.086,6655253.0
1009,11.741,15158478.0
1010,11.268,9261656.0
1011,11.614,13708721.0
1012,11.741,14796328.0
1013,12.013,22105978.0
1014,12.141,15362099.0
1015,12.504,32370490.0
1016,11.977,16049397.0
1017,12.213,18822594.0
1018,11.668,15381315.0
1019,11.25,15044324.0
1020,11.432,11278967.0
1021,11.577,11843987.0
1022,11.068,8880834.0
1023,9.96,2958104.0
1024,8.96,4326075.0
1025,8.069,17089800.0
1026,7.833,24632712.0
1027,7.124,24744272.0
1028,7.452,28613562.0
1029,7.143,14453917.0
1030,6.452,14953822.0
1031,6.488,8350388.0
1032,6.506,7763096.0
1033,6.525,7705589.0
1034,6.815,12345616.0
1035,6.888,8543006.0
1036,6.906,10029400.0
1037,7.07,11298061.0
1038,6.961,5744182.0
1039,6.761,6052040.0
1040,6.634,4977906.0
1041,6.906,7977214.0
1042,6.997,13883486.0
1043,7.143,16723908.0
1044,7.106,8711336.0
1045,7.124,6270869.0
1046,7.124,0.0
1047,6.961,13910786.0
1048,7.07,12825357.0
1049,7.215,15098768.0
1050,7.27,6780164.0
1051,7.233,14761331.0
1052,7.87,37274300.0
1053,7.997,36621332.0
1054,8.179,38541580.0
1055,8.088,22422562.0
1056,7.67,18645422.0
1057,7.633,10591072.0
1058,7.815,14011244.0
1059,8.106,20519290.0
1060,8.088,23589466.0
1061,8.069,18464580.0
1062,7.924,10556319.0
1063,7.815,8306291.0
1064,7.761,3983448.0
1065,7.888,15267015.0
1066,7.632,15968255.0
1067,7.541,8300641.0
1068,7.121,11985414.0
1069,6.884,9534560.0
1070,6.884,4382261.0
1071,6.884,0.0
1072,6.737,3709390.0
1073,6.683,2993742.0
1074,6.062,7741477.0
1075,5.788,8041450.0
1076,5.971,6231123.0
1077,6.573,21608544.0
1078,6.865,41426504.0
1079,6.61,16802092.0
1080,6.5,8656548.0
1081,6.518,7046101.0
1082,6.546,4024410.0
1083,6.737,6477450.0
1084,6.984,13452188.0
1085,7.258,14822234.0
1086,7.641,29039330.0
1087,7.669,18695092.0
1088,7.45,18161188.0
1089,7.559,14190496.0
1090,7.477,6876210.0
1091,7.477,0.0
1092,7.997,59310324.0
1093,8.025,26764360.0
1094,8.216,25792296.0
1095,8.408,45874708.0
1096,8.436,25334806.0
1097,8.627,29344890.0
1098,8.545,24021450.0
1099,8.792,42837328.0
1100,8.819,24936708.0
1101,8.627,17986132.0
1102,8.572,26571380.0
1103,8.6,45126280.0
1104,8.49,25032000.0
1105,8.764,34896752.0
1106,8.49,12041162.0
1107,8.381,14924587.0
1108,8.49,11481441.0
1109,8.518,35733752.0
1110,8.353,19351978.0
1111,8.271,17864102.0
1112,8.025,20748418.0
1113,8.244,18586210.0
1114,8.545,28732502.0
1115,9.202,78733896.0
1116,8.737,31701714.0
1117,8.983,18950598.0
1118,8.901,14692234.0
1119,8.655,11889203.0
1120,8.819,7393276.0
1121,8.928,12893869.0
1122,9.093,22235468.0
1123,9.093,15530841.0
1124,9.23,22508734.0
